,variance,skewness,curtosis,entropy,class
0,,1.50388077579817,-0.6805068527863366,,0.0
1,,0.720431383757895,,,0.0
2,,0.07355399541123607,,,0.0
3,,1.1162575481539418,,,0.0
4,1.2723092188972072,-0.29089421260306475,,,0.0
5,,-1.6363447238932416,,,1.0
6,,0.8630694247133601,,,1.0
7,-0.8638648434618283,-1.5265184299450505,,,1.0
8,,0.006517390443644055,,,1.0
9,,1.4321912445217733,,,0.0
10,-0.5844467927289132,0.1313192138820249,,,1.0
11,,-1.4412837131919116,1.4237930870406355,,0.0
12,0.4182896330930862,0.8430963077063063,-0.23820242918794773,,0.0
13,,-0.24418055576870698,,,1.0
14,,0.8341868154779656,-0.12983714784337858,0.19632536163617012,0.0
15,,-2.163762537526443,,-0.5047462235678233,1.0
16,,-0.14897651357244415,-0.4930919362070252,,1.0
17,,-0.9973256110903418,,,0.0
18,,-0.23847468946928027,,,0.0
19,,0.12918231439205538,-0.903186952496843,,1.0
20,,-1.0582961787960847,,1.1533248331398533,0.0
21,1.1821607537674514,-0.26771574636105666,,,0.0
22,,-0.3208487181955245,,,1.0
23,,-1.7971808766342534,2.420588060461817,,1.0
24,,-0.19853534867933392,-0.7344892253818808,,1.0
25,,-1.3414353612170458,,,1.0
26,,0.26218707458225476,-1.35552278155713,,1.0
27,,-1.3000760162498937,,-1.0073481560490922,0.0
28,-0.08665076548764171,-0.18641189068583752,,,0.0
29,,-0.6735336391787512,,,1.0
30,-0.7081091100278122,-1.4797996031925718,,,1.0
31,1.3258216853275846,1.0549078531193332,-0.9213235895589557,,0.0
32,,1.0278174821658483,,,1.0
33,1.056466228479278,-0.9231545191159158,,,0.0
34,0.020363619580781634,0.9468565643926486,,,0.0
35,,-0.48488505025336986,1.3775064090793874,,0.0
36,,-0.7994039123621168,,,0.0
37,1.0770695828342067,0.7132968967510613,-0.8280076666103432,,0.0
38,-0.19873160680614219,-0.43210880276924374,1.370575783502302,,0.0
39,,-2.461515355169131,,-0.617458873347654,1.0
